Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL
J642	endothelial cell of umbilical vein	endothelial cell of umbilical vein cytosolic fraction male newborn	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF128TQB	/files/ENCFF128TQB/@@download/ENCFF128TQB.bigWig
J642	endothelial cell of umbilical vein	endothelial cell of umbilical vein cytosolic fraction male newborn	CAGE_plus_strand_signal_of_all_reads	ENCFF806AKO	/files/ENCFF806AKO/@@download/ENCFF806AKO.bigWig
J643	A549	A549 treated with 100 nM dexamethasone for 1 hour	ChIP-seq_H3K4me3_signal_p-value	ENCFF127XRE	/files/ENCFF127XRE/@@download/ENCFF127XRE.bigWig
J643	A549	A549 treated with 100 nM dexamethasone for 1 hour	ChIP-seq_H3K27ac_signal_p-value	ENCFF986YHU	/files/ENCFF986YHU/@@download/ENCFF986YHU.bigWig
J643	A549	A549 treated with 100 nM dexamethasone for 1 hour	ChIP-seq_CTCF_signal_p-value	ENCFF744JGY	/files/ENCFF744JGY/@@download/ENCFF744JGY.bigWig
J643	A549	A549 treated with 100 nM dexamethasone for 1 hour	ChIP-seq_POLR2A_signal_p-value	ENCFF274LJN	/files/ENCFF274LJN/@@download/ENCFF274LJN.bigWig
J643	A549	A549 treated with 100 nM dexamethasone for 1 hour	ChIP-seq_FOXA1_signal_p-value	ENCFF151ELU	/files/ENCFF151ELU/@@download/ENCFF151ELU.bigWig
J644	fibroblast of villous mesenchyme	fibroblast of villous mesenchyme female newborn and male newborn	CAGE_minus_strand_signal_of_all_reads	ENCFF661XFR	/files/ENCFF661XFR/@@download/ENCFF661XFR.bigWig
J644	fibroblast of villous mesenchyme	fibroblast of villous mesenchyme female newborn and male newborn	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF294FNH	/files/ENCFF294FNH/@@download/ENCFF294FNH.bigWig
J644	fibroblast of villous mesenchyme	fibroblast of villous mesenchyme female newborn and male newborn	CAGE_plus_strand_signal_of_all_reads	ENCFF726VVO	/files/ENCFF726VVO/@@download/ENCFF726VVO.bigWig
J644	fibroblast of villous mesenchyme	fibroblast of villous mesenchyme female newborn and male newborn	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF383BYF	/files/ENCFF383BYF/@@download/ENCFF383BYF.bigWig
J644	fibroblast of villous mesenchyme	fibroblast of villous mesenchyme female newborn and male newborn	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF002JTI	/files/ENCFF002JTI/@@download/ENCFF002JTI.bigWig
J644	fibroblast of villous mesenchyme	fibroblast of villous mesenchyme female newborn and male newborn	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF558BPN	/files/ENCFF558BPN/@@download/ENCFF558BPN.bigWig
J667	SJSA1	SJSA1	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF723FQH	/files/ENCFF723FQH/@@download/ENCFF723FQH.bigWig
J667	SJSA1	SJSA1	DNase-seq_read-depth_normalized_signal	ENCFF612YAK	/files/ENCFF612YAK/@@download/ENCFF612YAK.bigWig
J667	SJSA1	SJSA1	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF189MSU	/files/ENCFF189MSU/@@download/ENCFF189MSU.bigWig
J667	SJSA1	SJSA1	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF736QPE	/files/ENCFF736QPE/@@download/ENCFF736QPE.bigWig
J667	SJSA1	SJSA1	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF213WCQ	/files/ENCFF213WCQ/@@download/ENCFF213WCQ.bigWig
J675	RPMI-7951	RPMI-7951	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF258TPS	/files/ENCFF258TPS/@@download/ENCFF258TPS.bigWig
J675	RPMI-7951	RPMI-7951	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF773AQP	/files/ENCFF773AQP/@@download/ENCFF773AQP.bigWig
J675	RPMI-7951	RPMI-7951	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF341HVM	/files/ENCFF341HVM/@@download/ENCFF341HVM.bigWig
J675	RPMI-7951	RPMI-7951	DNase-seq_read-depth_normalized_signal	ENCFF354JBY	/files/ENCFF354JBY/@@download/ENCFF354JBY.bigWig
J675	RPMI-7951	RPMI-7951	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF280TKC	/files/ENCFF280TKC/@@download/ENCFF280TKC.bigWig
J676	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult (42 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF181CVJ	/files/ENCFF181CVJ/@@download/ENCFF181CVJ.bigWig
J676	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult (42 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF692TDO	/files/ENCFF692TDO/@@download/ENCFF692TDO.bigWig
J676	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult (42 years)	DNase-seq_read-depth_normalized_signal	ENCFF893ONO	/files/ENCFF893ONO/@@download/ENCFF893ONO.bigWig
J676	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult (42 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF566MBA	/files/ENCFF566MBA/@@download/ENCFF566MBA.bigWig
J676	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult (42 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF668IFI	/files/ENCFF668IFI/@@download/ENCFF668IFI.bigWig
J676	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive male adult (42 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF751VYH	/files/ENCFF751VYH/@@download/ENCFF751VYH.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF159SDU	/files/ENCFF159SDU/@@download/ENCFF159SDU.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF449CTO	/files/ENCFF449CTO/@@download/ENCFF449CTO.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF527MPO	/files/ENCFF527MPO/@@download/ENCFF527MPO.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF717SWN	/files/ENCFF717SWN/@@download/ENCFF717SWN.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF625WSL	/files/ENCFF625WSL/@@download/ENCFF625WSL.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF312PQO	/files/ENCFF312PQO/@@download/ENCFF312PQO.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF644EVA	/files/ENCFF644EVA/@@download/ENCFF644EVA.bigWig
J678	ascending aorta	ascending aorta female adult (53 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF295BCO	/files/ENCFF295BCO/@@download/ENCFF295BCO.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF815WZY	/files/ENCFF815WZY/@@download/ENCFF815WZY.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF866WOM	/files/ENCFF866WOM/@@download/ENCFF866WOM.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF575KQK	/files/ENCFF575KQK/@@download/ENCFF575KQK.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	CAGE_plus_strand_signal_of_all_reads	ENCFF885KBA	/files/ENCFF885KBA/@@download/ENCFF885KBA.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF362YWP	/files/ENCFF362YWP/@@download/ENCFF362YWP.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF413VEJ	/files/ENCFF413VEJ/@@download/ENCFF413VEJ.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	CAGE_minus_strand_signal_of_all_reads	ENCFF938FNG	/files/ENCFF938FNG/@@download/ENCFF938FNG.bigWig
J689	keratinocyte	keratinocyte cytosolic fraction female	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF972RRT	/files/ENCFF972RRT/@@download/ENCFF972RRT.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF415XIE	/files/ENCFF415XIE/@@download/ENCFF415XIE.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF101PJY	/files/ENCFF101PJY/@@download/ENCFF101PJY.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF423GWZ	/files/ENCFF423GWZ/@@download/ENCFF423GWZ.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF218KHX	/files/ENCFF218KHX/@@download/ENCFF218KHX.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF973EOS	/files/ENCFF973EOS/@@download/ENCFF973EOS.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF590SLF	/files/ENCFF590SLF/@@download/ENCFF590SLF.bigWig
J697	temporal lobe	temporal lobe female adult (75 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF698ZQK	/files/ENCFF698ZQK/@@download/ENCFF698ZQK.bigWig
J699	A673	A673	ChIP-seq_CTCF_signal_p-value	ENCFF915YAY	/files/ENCFF915YAY/@@download/ENCFF915YAY.bigWig
J699	A673	A673	ChIP-seq_H3K27me3_signal_p-value	ENCFF850SWF	/files/ENCFF850SWF/@@download/ENCFF850SWF.bigWig
J699	A673	A673	ChIP-seq_H3K4me3_signal_p-value	ENCFF775REM	/files/ENCFF775REM/@@download/ENCFF775REM.bigWig
J699	A673	A673	ChIP-seq_H3K36me3_signal_p-value	ENCFF162ZNV	/files/ENCFF162ZNV/@@download/ENCFF162ZNV.bigWig
J699	A673	A673	ChIP-seq_EZH2_signal_p-value	ENCFF058TRN	/files/ENCFF058TRN/@@download/ENCFF058TRN.bigWig
J699	A673	A673	ChIP-seq_H3K4me1_signal_p-value	ENCFF868QMF	/files/ENCFF868QMF/@@download/ENCFF868QMF.bigWig
J699	A673	A673	DNase-seq_read-depth_normalized_signal	ENCFF324UBJ	/files/ENCFF324UBJ/@@download/ENCFF324UBJ.bigWig
J699	A673	A673	ChIP-seq_H3K27ac_signal_p-value	ENCFF290SUR	/files/ENCFF290SUR/@@download/ENCFF290SUR.bigWig
J699	A673	A673	ChIP-seq_H3K9me3_signal_p-value	ENCFF413TCD	/files/ENCFF413TCD/@@download/ENCFF413TCD.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF405IOL	/files/ENCFF405IOL/@@download/ENCFF405IOL.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF082ERR	/files/ENCFF082ERR/@@download/ENCFF082ERR.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF800CRG	/files/ENCFF800CRG/@@download/ENCFF800CRG.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	ATAC-seq_signal_p-value	ENCFF402SCK	/files/ENCFF402SCK/@@download/ENCFF402SCK.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	DNase-seq_read-depth_normalized_signal	ENCFF410TTD	/files/ENCFF410TTD/@@download/ENCFF410TTD.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF634UFO	/files/ENCFF634UFO/@@download/ENCFF634UFO.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	ChIP-seq_EP300_signal_p-value	ENCFF609GTJ	/files/ENCFF609GTJ/@@download/ENCFF609GTJ.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF077WPW	/files/ENCFF077WPW/@@download/ENCFF077WPW.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	ChIP-seq_POLR2A_signal_p-value	ENCFF162PSL	/files/ENCFF162PSL/@@download/ENCFF162PSL.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF895PJH	/files/ENCFF895PJH/@@download/ENCFF895PJH.bigWig
J707	sigmoid colon	sigmoid colon female adult (51 year)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF523QMX	/files/ENCFF523QMX/@@download/ENCFF523QMX.bigWig
J708	spinal cord	spinal cord female embryo (24 weeks) and male embryo (22 weeks)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF657OYB	/files/ENCFF657OYB/@@download/ENCFF657OYB.bigWig
J708	spinal cord	spinal cord female embryo (24 weeks) and male embryo (22 weeks)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF589QZZ	/files/ENCFF589QZZ/@@download/ENCFF589QZZ.bigWig
J708	spinal cord	spinal cord female embryo (24 weeks) and male embryo (22 weeks)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF858VXF	/files/ENCFF858VXF/@@download/ENCFF858VXF.bigWig
J708	spinal cord	spinal cord female embryo (24 weeks) and male embryo (22 weeks)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF422EOH	/files/ENCFF422EOH/@@download/ENCFF422EOH.bigWig
J708	spinal cord	spinal cord female embryo (24 weeks) and male embryo (22 weeks)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF326XMS	/files/ENCFF326XMS/@@download/ENCFF326XMS.bigWig
J708	spinal cord	spinal cord female embryo (24 weeks) and male embryo (22 weeks)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF156MYE	/files/ENCFF156MYE/@@download/ENCFF156MYE.bigWig
J710	A172	A172	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF389CJV	/files/ENCFF389CJV/@@download/ENCFF389CJV.bigWig
J710	A172	A172	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF168FTC	/files/ENCFF168FTC/@@download/ENCFF168FTC.bigWig
J710	A172	A172	DNase-seq_read-depth_normalized_signal	ENCFF799EBA	/files/ENCFF799EBA/@@download/ENCFF799EBA.bigWig
J710	A172	A172	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF704HDL	/files/ENCFF704HDL/@@download/ENCFF704HDL.bigWig
J710	A172	A172	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF166HYP	/files/ENCFF166HYP/@@download/ENCFF166HYP.bigWig
J717	Daoy	Daoy	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF833RZK	/files/ENCFF833RZK/@@download/ENCFF833RZK.bigWig
J717	Daoy	Daoy	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF444OBJ	/files/ENCFF444OBJ/@@download/ENCFF444OBJ.bigWig
J717	Daoy	Daoy	DNase-seq_read-depth_normalized_signal	ENCFF389AEJ	/files/ENCFF389AEJ/@@download/ENCFF389AEJ.bigWig
J717	Daoy	Daoy	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF287TIJ	/files/ENCFF287TIJ/@@download/ENCFF287TIJ.bigWig
J717	Daoy	Daoy	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF635XGO	/files/ENCFF635XGO/@@download/ENCFF635XGO.bigWig
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K27me3_signal_p-value	ENCFF976LPA	/files/ENCFF976LPA/@@download/ENCFF976LPA.bigWig
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K4me1_signal_p-value	ENCFF651KOE	/files/ENCFF651KOE/@@download/ENCFF651KOE.bigWig
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K27ac_signal_p-value	ENCFF456TST	/files/ENCFF456TST/@@download/ENCFF456TST.bigWig
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K4me3_signal_p-value	ENCFF132ZGT	/files/ENCFF132ZGT/@@download/ENCFF132ZGT.bigWig
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K9me3_signal_p-value	ENCFF154OML	/files/ENCFF154OML/@@download/ENCFF154OML.bigWig
J721	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	ChIP-seq_H3K36me3_signal_p-value	ENCFF119NSX	/files/ENCFF119NSX/@@download/ENCFF119NSX.bigWig
J724	stomach smooth muscle	stomach smooth muscle male adult (59 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF618VFJ	/files/ENCFF618VFJ/@@download/ENCFF618VFJ.bigWig
J724	stomach smooth muscle	stomach smooth muscle male adult (59 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF526VUI	/files/ENCFF526VUI/@@download/ENCFF526VUI.bigWig
J724	stomach smooth muscle	stomach smooth muscle male adult (59 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF570QWY	/files/ENCFF570QWY/@@download/ENCFF570QWY.bigWig
J724	stomach smooth muscle	stomach smooth muscle male adult (59 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF490OLS	/files/ENCFF490OLS/@@download/ENCFF490OLS.bigWig
J724	stomach smooth muscle	stomach smooth muscle male adult (59 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF436IAP	/files/ENCFF436IAP/@@download/ENCFF436IAP.bigWig
J737	tibial artery	tibial artery female adult (53 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF156NVR	/files/ENCFF156NVR/@@download/ENCFF156NVR.bigWig
J737	tibial artery	tibial artery female adult (53 years)	DNase-seq_read-depth_normalized_signal	ENCFF146VLD	/files/ENCFF146VLD/@@download/ENCFF146VLD.bigWig
J737	tibial artery	tibial artery female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF904RNY	/files/ENCFF904RNY/@@download/ENCFF904RNY.bigWig
J737	tibial artery	tibial artery female adult (53 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF970NTA	/files/ENCFF970NTA/@@download/ENCFF970NTA.bigWig
J737	tibial artery	tibial artery female adult (53 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF603UIS	/files/ENCFF603UIS/@@download/ENCFF603UIS.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	DNase-seq_read-depth_normalized_signal	ENCFF813SXR	/files/ENCFF813SXR/@@download/ENCFF813SXR.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF318IIM	/files/ENCFF318IIM/@@download/ENCFF318IIM.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF195QAD	/files/ENCFF195QAD/@@download/ENCFF195QAD.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF689KRT	/files/ENCFF689KRT/@@download/ENCFF689KRT.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF954WCF	/files/ENCFF954WCF/@@download/ENCFF954WCF.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF803CMJ	/files/ENCFF803CMJ/@@download/ENCFF803CMJ.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF014WNH	/files/ENCFF014WNH/@@download/ENCFF014WNH.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF678KKR	/files/ENCFF678KKR/@@download/ENCFF678KKR.bigWig
J744	skeletal muscle myoblast	skeletal muscle myoblast	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF709YZN	/files/ENCFF709YZN/@@download/ENCFF709YZN.bigWig
J774	duodenal mucosa	duodenal mucosa male adult (76 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF688OWS	/files/ENCFF688OWS/@@download/ENCFF688OWS.bigWig
J774	duodenal mucosa	duodenal mucosa male adult (76 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF918HLY	/files/ENCFF918HLY/@@download/ENCFF918HLY.bigWig
J774	duodenal mucosa	duodenal mucosa male adult (76 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF085AEJ	/files/ENCFF085AEJ/@@download/ENCFF085AEJ.bigWig
J774	duodenal mucosa	duodenal mucosa male adult (76 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF943KDJ	/files/ENCFF943KDJ/@@download/ENCFF943KDJ.bigWig
J774	duodenal mucosa	duodenal mucosa male adult (76 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF658QBC	/files/ENCFF658QBC/@@download/ENCFF658QBC.bigWig
J774	duodenal mucosa	duodenal mucosa male adult (76 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF577VOZ	/files/ENCFF577VOZ/@@download/ENCFF577VOZ.bigWig
J775	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF073HFV	/files/ENCFF073HFV/@@download/ENCFF073HFV.bigWig
J775	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF467HOD	/files/ENCFF467HOD/@@download/ENCFF467HOD.bigWig
J775	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF574YMF	/files/ENCFF574YMF/@@download/ENCFF574YMF.bigWig
J775	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF453AFU	/files/ENCFF453AFU/@@download/ENCFF453AFU.bigWig
J775	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF317LQR	/files/ENCFF317LQR/@@download/ENCFF317LQR.bigWig
J775	subcutaneous abdominal adipose tissue	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF580BKF	/files/ENCFF580BKF/@@download/ENCFF580BKF.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF368ENS	/files/ENCFF368ENS/@@download/ENCFF368ENS.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF826TDU	/files/ENCFF826TDU/@@download/ENCFF826TDU.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF821VDY	/files/ENCFF821VDY/@@download/ENCFF821VDY.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF161BKJ	/files/ENCFF161BKJ/@@download/ENCFF161BKJ.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF357WXA	/files/ENCFF357WXA/@@download/ENCFF357WXA.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF600NDY	/files/ENCFF600NDY/@@download/ENCFF600NDY.bigWig
J781	iPS-20b	iPS-20b male adult (55 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF028YUQ	/files/ENCFF028YUQ/@@download/ENCFF028YUQ.bigWig
J797	rectal smooth muscle tissue	rectal smooth muscle tissue female adult (50 years)	ChIP-seq_H3K9ac_signal_p-value	ENCFF257BOT	/files/ENCFF257BOT/@@download/ENCFF257BOT.bigWig
J797	rectal smooth muscle tissue	rectal smooth muscle tissue female adult (50 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF519JCI	/files/ENCFF519JCI/@@download/ENCFF519JCI.bigWig
